#,2019-05-24T00:00:00Z,N0000001,EN91fh,41.3219273, -81.5047731, 285,Macedonia Ohio,G1,WWV5
#######################################
# MetaData for Grape Gen 1 Station
#
# Station Node Number      N0000001
# Callsign                 N8OBJ
# Grid Square              EN91fh
# Lat, Long, Elv           41.3219273, -81.5047731, 285
# City State               Macedonia Ohio
# Radio1                   Grape Gen 1 Rcvr 1
# Radio1ID                 G1
# Antenna                  80M OCF Dipole 30' up
# Frequency Standard       LB GPSDO
#
# Beacon Now Decoded       WWV5
#
#######################################
UTC,Freq,Vpk
2019-05-24T04:32:36Z,  4999999.850, 0.422423
2019-05-24T04:32:37Z,  4999999.920, 0.400480
2019-05-24T04:32:38Z,  4999999.902, 0.400250
2019-05-24T04:32:39Z,  4999999.848, 0.398695
2019-05-24T04:32:40Z,  4999999.808, 0.398502
2019-05-24T04:32:41Z,  4999999.638, 0.418670
2019-05-24T04:32:42Z,  4999999.588, 0.417684
2019-05-24T04:32:43Z,  4999999.613, 0.418641
2019-05-24T04:32:44Z,  4999999.685, 0.418310
2019-05-24T04:32:45Z,  4999999.761, 0.419257
2019-05-24T04:32:46Z,  4999999.761, 0.420822
2019-05-24T04:32:47Z,  4999999.750, 0.421528
2019-05-24T04:32:48Z,  4999999.596, 0.420467
2019-05-24T04:32:49Z,  4999999.483, 0.402000
2019-05-24T04:32:50Z,  4999999.549, 0.402058
2019-05-24T04:32:51Z,  4999999.612, 0.401363
2019-05-24T04:32:52Z,  4999999.874, 0.387098
2019-05-24T04:32:53Z,  5000000.034, 0.403920
2019-05-24T04:32:55Z,  5000000.170, 0.381865
2019-05-24T04:32:56Z,  5000000.206, 0.378916
2019-05-24T04:32:57Z,  5000000.092, 0.396242
2019-05-24T04:32:58Z,  5000000.070, 0.397105
2019-05-24T04:32:59Z,  4999999.898, 0.419499
2019-05-24T04:33:00Z,  4999999.849, 0.421528
2019-05-24T04:33:01Z,  4999999.820, 0.420770
2019-05-24T04:33:02Z,  4999999.786, 0.421777
2019-05-24T04:33:03Z,  4999999.783, 0.421711
2019-05-24T04:33:04Z,  4999999.761, 0.421473
2019-05-24T04:33:05Z,  4999999.716, 0.421126
2019-05-24T04:33:06Z,  4999999.702, 0.419837
2019-05-24T04:33:07Z,  4999999.617, 0.418067
2019-05-24T04:33:08Z,  4999999.572, 0.415694
2019-05-24T04:33:09Z,  4999999.542, 0.415783
2019-05-24T04:33:10Z,  4999999.558, 0.415692
2019-05-24T04:33:11Z,  4999999.592, 0.415977
2019-05-24T04:33:12Z,  4999999.662, 0.418646
2019-05-24T04:33:13Z,  4999999.689, 0.417988
2019-05-24T04:33:14Z,  4999999.703, 0.419733
2019-05-24T04:33:15Z,  4999999.783, 0.420559
2019-05-24T04:33:16Z,  4999999.790, 0.418904
2019-05-24T04:33:17Z,  4999999.810, 0.419979
2019-05-24T04:33:18Z,  4999999.831, 0.419603
2019-05-24T04:33:19Z,  4999999.788, 0.419287
2019-05-24T04:33:20Z,  4999999.770, 0.420176
2019-05-24T04:33:21Z,  4999999.667, 0.414981
2019-05-24T04:33:22Z,  4999999.629, 0.414580
2019-05-24T04:33:23Z,  4999999.605, 0.414592
2019-05-24T04:33:24Z,  4999999.546, 0.415520
2019-05-24T04:33:25Z,  4999999.552, 0.418615
2019-05-24T04:33:26Z,  4999999.504, 0.419371
2019-05-24T04:33:27Z,  4999999.499, 0.420641
2019-05-24T04:33:28Z,  4999999.497, 0.420641
2019-05-24T04:33:29Z,  4999999.513, 0.421199
2019-05-24T04:33:30Z,  4999999.510, 0.420207
2019-05-24T04:33:31Z,  4999999.483, 0.420267
2019-05-24T04:33:32Z,  4999999.465, 0.417946
2019-05-24T04:33:33Z,  4999999.482, 0.419065
2019-05-24T04:33:34Z,  4999999.410, 0.406645
2019-05-24T04:33:35Z,  4999999.431, 0.404057
2019-05-24T04:33:36Z,  4999999.436, 0.405268
2019-05-24T04:33:38Z,  4999999.399, 0.404663
2019-05-24T04:33:39Z,  4999999.437, 0.418188
2019-05-24T04:33:40Z,  4999999.430, 0.418220
2019-05-24T04:33:41Z,  4999999.426, 0.418615
2019-05-24T04:33:42Z,  4999999.463, 0.416481
2019-05-24T04:33:43Z,  4999999.457, 0.402078
2019-05-24T04:33:44Z,  4999999.505, 0.402857
2019-05-24T04:33:45Z,  4999999.555, 0.402663
2019-05-24T04:33:46Z,  4999999.629, 0.411369
2019-05-24T04:33:47Z,  4999999.683, 0.421832
2019-05-24T04:33:48Z,  4999999.692, 0.422892
2019-05-24T04:33:49Z,  4999999.759, 0.423925
2019-05-24T04:33:50Z,  4999999.792, 0.423136
2019-05-24T04:33:51Z,  4999999.784, 0.417877
2019-05-24T04:33:52Z,  4999999.839, 0.417403
2019-05-24T04:33:53Z,  4999999.892, 0.417521
2019-05-24T04:33:54Z,  4999999.931, 0.418056
2019-05-24T04:33:55Z,  5000000.052, 0.422884
2019-05-24T04:33:56Z,  5000000.096, 0.422666
2019-05-24T04:33:57Z,  5000000.089, 0.422796
2019-05-24T04:33:58Z,  5000000.085, 0.422624
2019-05-24T04:33:59Z,  5000000.019, 0.422934
2019-05-24T04:34:00Z,  4999999.940, 0.422247
2019-05-24T04:34:01Z,  4999999.928, 0.421552
2019-05-24T04:34:02Z,  4999999.881, 0.419868
2019-05-24T04:34:03Z,  4999999.875, 0.419773
2019-05-24T04:34:04Z,  4999999.863, 0.419391
2019-05-24T04:34:05Z,  4999999.860, 0.418553
2019-05-24T04:34:06Z,  5000000.008, 0.387714
2019-05-24T04:34:07Z,  5000000.054, 0.385853
2019-05-24T04:34:08Z,  5000000.143, 0.384287
2019-05-24T04:34:09Z,  5000000.148, 0.384605
2019-05-24T04:34:10Z,  5000000.048, 0.414276
2019-05-24T04:34:11Z,  5000000.069, 0.413675
2019-05-24T04:34:12Z,  4999999.943, 0.413660
2019-05-24T04:34:13Z,  4999999.814, 0.407743
2019-05-24T04:34:14Z,  4999999.786, 0.398065
2019-05-24T04:34:15Z,  4999999.704, 0.397441
2019-05-24T04:34:16Z,  4999999.575, 0.376565
2019-05-24T04:34:17Z,  4999999.607, 0.381958
2019-05-24T04:34:18Z,  4999999.574, 0.385997
2019-05-24T04:34:19Z,  4999999.541, 0.384431
2019-05-24T04:34:21Z,  4999999.759, 0.372852
2019-05-24T04:34:22Z,  4999999.820, 0.355580
2019-05-24T04:34:23Z,  4999999.787, 0.353984
2019-05-24T04:34:24Z,  4999999.845, 0.357409
2019-05-24T04:34:25Z,  4999999.735, 0.393150
2019-05-24T04:34:26Z,  4999999.655, 0.409471
2019-05-24T04:34:27Z,  4999999.649, 0.417928
2019-05-24T04:34:28Z,  4999999.548, 0.399349
2019-05-24T04:34:29Z,  4999999.667, 0.403126
2019-05-24T04:34:30Z,  4999999.690, 0.402296
2019-05-24T04:34:31Z,  4999999.633, 0.401515
2019-05-24T04:34:32Z,  4999999.706, 0.418988
2019-05-24T04:34:33Z,  4999999.750, 0.403562
2019-05-24T04:34:34Z,  4999999.707, 0.404597
2019-05-24T04:34:35Z,  4999999.678, 0.404968
2019-05-24T04:34:36Z,  4999999.611, 0.407996
2019-05-24T04:34:37Z,  4999999.496, 0.419413
2019-05-24T04:34:38Z,  4999999.611, 0.419714
2019-05-24T04:34:39Z,  4999999.666, 0.418886
2019-05-24T04:34:40Z,  4999999.687, 0.417418
2019-05-24T04:34:41Z,  4999999.662, 0.417841
2019-05-24T04:34:42Z,  4999999.573, 0.417534
2019-05-24T04:34:43Z,  4999999.555, 0.419099
2019-05-24T04:34:44Z,  4999999.608, 0.419735
2019-05-24T04:34:45Z,  4999999.617, 0.418740
2019-05-24T04:34:46Z,  4999999.617, 0.419426
2019-05-24T04:34:47Z,  4999999.667, 0.420373
2019-05-24T04:34:48Z,  4999999.693, 0.421712
2019-05-24T04:34:49Z,  4999999.744, 0.422518
2019-05-24T04:34:50Z,  4999999.776, 0.422026
2019-05-24T04:34:51Z,  4999999.881, 0.405798
2019-05-24T04:34:52Z,  4999999.851, 0.406014
2019-05-24T04:34:53Z,  4999999.826, 0.407194
2019-05-24T04:34:54Z,  4999999.839, 0.407479
2019-05-24T04:34:55Z,  4999999.720, 0.422903
2019-05-24T04:34:56Z,  4999999.698, 0.422762
2019-05-24T04:34:57Z,  4999999.697, 0.421965
2019-05-24T04:34:58Z,  4999999.658, 0.422042
2019-05-24T04:34:59Z,  4999999.624, 0.421443
2019-05-24T04:35:00Z,  4999999.673, 0.420623
2019-05-24T04:35:01Z,  4999999.728, 0.421289
2019-05-24T04:35:03Z,  4999999.754, 0.419967
2019-05-24T04:35:04Z,  4999999.743, 0.420071
2019-05-24T04:35:05Z,  4999999.649, 0.419290
2019-05-24T04:35:06Z,  4999999.521, 0.419154
2019-05-24T04:35:07Z,  4999999.430, 0.419793
2019-05-24T04:35:08Z,  4999999.406, 0.419749
2019-05-24T04:35:09Z,  4999999.361, 0.410483
2019-05-24T04:35:10Z,  4999999.355, 0.406311
2019-05-24T04:35:11Z,  4999999.448, 0.405822
2019-05-24T04:35:12Z,  4999999.502, 0.406445
2019-05-24T04:35:13Z,  4999999.639, 0.417799
2019-05-24T04:35:14Z,  4999999.671, 0.419575
2019-05-24T04:35:15Z,  4999999.671, 0.416388
2019-05-24T04:35:16Z,  4999999.708, 0.415052
2019-05-24T04:35:17Z,  4999999.695, 0.414817
2019-05-24T04:35:18Z,  4999999.700, 0.416602
2019-05-24T04:35:19Z,  4999999.706, 0.420049
2019-05-24T04:35:20Z,  4999999.685, 0.419758
2019-05-24T04:35:21Z,  4999999.705, 0.417644
2019-05-24T04:35:22Z,  4999999.867, 0.400669
2019-05-24T04:35:23Z,  4999999.875, 0.401566
2019-05-24T04:35:24Z,  4999999.875, 0.403275
2019-05-24T04:35:25Z,  4999999.839, 0.409058
2019-05-24T04:35:26Z,  4999999.660, 0.421505
2019-05-24T04:35:27Z,  4999999.627, 0.420959
2019-05-24T04:35:28Z,  4999999.572, 0.420746
2019-05-24T04:35:29Z,  4999999.535, 0.420466
2019-05-24T04:35:30Z,  4999999.575, 0.420084
2019-05-24T04:35:31Z,  4999999.625, 0.417693
2019-05-24T04:35:32Z,  4999999.666, 0.409639
2019-05-24T04:35:33Z,  4999999.715, 0.409837
2019-05-24T04:35:34Z,  4999999.710, 0.410962
2019-05-24T04:35:35Z,  4999999.657, 0.414447
2019-05-24T04:35:36Z,  4999999.623, 0.421392
2019-05-24T04:35:37Z,  4999999.566, 0.420638
2019-05-24T04:35:38Z,  4999999.565, 0.420923
2019-05-24T04:35:39Z,  4999999.539, 0.416659
2019-05-24T04:35:40Z,  4999999.569, 0.416260
2019-05-24T04:35:41Z,  4999999.626, 0.417854
2019-05-24T04:35:42Z,  4999999.682, 0.417645
2019-05-24T04:35:43Z,  4999999.816, 0.421750
2019-05-24T04:35:44Z,  4999999.952, 0.421669
2019-05-24T04:35:46Z,  5000000.021, 0.421570
2019-05-24T04:35:47Z,  5000000.043, 0.421135
2019-05-24T04:35:48Z,  4999999.903, 0.411894
2019-05-24T04:35:49Z,  4999999.859, 0.412561
2019-05-24T04:35:50Z,  4999999.856, 0.412170
2019-05-24T04:35:51Z,  4999999.901, 0.415741
2019-05-24T04:35:52Z,  4999999.892, 0.419055
2019-05-24T04:35:53Z,  4999999.938, 0.415577
2019-05-24T04:35:54Z,  4999999.960, 0.414966
2019-05-24T04:35:55Z,  4999999.985, 0.417941
2019-05-24T04:35:56Z,  4999999.877, 0.417094
2019-05-24T04:35:57Z,  4999999.747, 0.421081
2019-05-24T04:35:58Z,  4999999.685, 0.420421
2019-05-24T04:35:59Z,  4999999.769, 0.415491
2019-05-24T04:36:00Z,  4999999.830, 0.415933
2019-05-24T04:36:01Z,  4999999.911, 0.414128
2019-05-24T04:36:02Z,  4999999.884, 0.414375
2019-05-24T04:36:03Z,  4999999.920, 0.397269
2019-05-24T04:36:04Z,  4999999.866, 0.397095
2019-05-24T04:36:05Z,  4999999.789, 0.398479
2019-05-24T04:36:06Z,  4999999.717, 0.393613
2019-05-24T04:36:07Z,  4999999.565, 0.412951
2019-05-24T04:36:08Z,  4999999.569, 0.412830
2019-05-24T04:36:09Z,  4999999.477, 0.412339
2019-05-24T04:36:10Z,  4999999.543, 0.418154
2019-05-24T04:36:11Z,  4999999.606, 0.418996
2019-05-24T04:36:12Z,  4999999.675, 0.415595
2019-05-24T04:36:13Z,  4999999.766, 0.411339
2019-05-24T04:36:14Z,  4999999.720, 0.411758
2019-05-24T04:36:15Z,  4999999.629, 0.407954
2019-05-24T04:36:16Z,  4999999.472, 0.398204
2019-05-24T04:36:17Z,  4999999.456, 0.398830
2019-05-24T04:36:18Z,  4999999.454, 0.397197
2019-05-24T04:36:19Z,  4999999.434, 0.402080
2019-05-24T04:36:20Z,  4999999.413, 0.415429
2019-05-24T04:36:21Z,  4999999.404, 0.417357
2019-05-24T04:36:22Z,  4999999.380, 0.416073
2019-05-24T04:36:23Z,  4999999.524, 0.408405
2019-05-24T04:36:24Z,  4999999.582, 0.408690
2019-05-24T04:36:25Z,  4999999.661, 0.408238
2019-05-24T04:36:26Z,  4999999.671, 0.402497
2019-05-24T04:36:27Z,  4999999.571, 0.407157
2019-05-24T04:36:29Z,  4999999.495, 0.393511
2019-05-24T04:36:30Z,  4999999.471, 0.392057
2019-05-24T04:36:31Z,  4999999.490, 0.398910
2019-05-24T04:36:32Z,  4999999.533, 0.402001
2019-05-24T04:36:33Z,  4999999.485, 0.387101
2019-05-24T04:36:34Z,  4999999.477, 0.388518
2019-05-24T04:36:35Z,  4999999.501, 0.390092
2019-05-24T04:36:36Z,  4999999.525, 0.398469
2019-05-24T04:36:37Z,  4999999.683, 0.419859
2019-05-24T04:36:38Z,  4999999.684, 0.416194
2019-05-24T04:36:39Z,  4999999.611, 0.413469
2019-05-24T04:36:40Z,  4999999.595, 0.413266
2019-05-24T04:36:41Z,  4999999.489, 0.410282
2019-05-24T04:36:42Z,  4999999.529, 0.415068
2019-05-24T04:36:43Z,  4999999.546, 0.414255
2019-05-24T04:36:44Z,  4999999.491, 0.402116
2019-05-24T04:36:45Z,  4999999.520, 0.387540
2019-05-24T04:36:46Z,  4999999.438, 0.381572
2019-05-24T04:36:47Z,  4999999.502, 0.385639
2019-05-24T04:36:48Z,  4999999.560, 0.396945
2019-05-24T04:36:49Z,  4999999.550, 0.409192
2019-05-24T04:36:50Z,  4999999.582, 0.413186
2019-05-24T04:36:51Z,  4999999.467, 0.407015
2019-05-24T04:36:52Z,  4999999.498, 0.415565
2019-05-24T04:36:53Z,  4999999.502, 0.417126
2019-05-24T04:36:54Z,  4999999.582, 0.417455
2019-05-24T04:36:55Z,  4999999.689, 0.422487
2019-05-24T04:36:56Z,  4999999.721, 0.422568
2019-05-24T04:36:57Z,  4999999.635, 0.415877
2019-05-24T04:36:58Z,  4999999.509, 0.415311
2019-05-24T04:36:59Z,  4999999.542, 0.409365
2019-05-24T04:37:00Z,  4999999.503, 0.409224
2019-05-24T04:37:01Z,  4999999.509, 0.414156
2019-05-24T04:37:02Z,  4999999.515, 0.409482
2019-05-24T04:37:03Z,  4999999.467, 0.415932
2019-05-24T04:37:04Z,  4999999.617, 0.403579
2019-05-24T04:37:05Z,  4999999.776, 0.403670
2019-05-24T04:37:06Z,  4999999.882, 0.408991
2019-05-24T04:37:07Z,  4999999.858, 0.400978
2019-05-24T04:37:08Z,  4999999.656, 0.383102
2019-05-24T04:37:09Z,  4999999.648, 0.382164
2019-05-24T04:37:11Z,  4999999.665, 0.380081
2019-05-24T04:37:12Z,  4999999.590, 0.373999
2019-05-24T04:37:13Z,  4999999.698, 0.390371
2019-05-24T04:37:14Z,  4999999.644, 0.392829
2019-05-24T04:37:15Z,  4999999.659, 0.392539
2019-05-24T04:37:16Z,  4999999.793, 0.395942
2019-05-24T04:37:17Z,  4999999.869, 0.388641
2019-05-24T04:37:18Z,  4999999.913, 0.386775
2019-05-24T04:37:19Z,  4999999.926, 0.387561
2019-05-24T04:37:20Z,  4999999.951, 0.387322
2019-05-24T04:37:21Z,  5000000.003, 0.377589
2019-05-24T04:37:22Z,  4999999.997, 0.379397
2019-05-24T04:37:23Z,  5000000.021, 0.377326
2019-05-24T04:37:24Z,  5000000.009, 0.393492
2019-05-24T04:37:25Z,  4999999.943, 0.408770
2019-05-24T04:37:26Z,  4999999.874, 0.360890
2019-05-24T04:37:27Z,  4999999.874, 0.351826
2019-05-24T04:37:28Z,  4999999.892, 0.354203
2019-05-24T04:37:29Z,  4999999.945, 0.360127
2019-05-24T04:37:30Z,  5000000.050, 0.408806
2019-05-24T04:37:31Z,  5000000.021, 0.420708
2019-05-24T04:37:32Z,  4999999.990, 0.420294
2019-05-24T04:37:33Z,  4999999.959, 0.419406
2019-05-24T04:37:34Z,  4999999.858, 0.418557
2019-05-24T04:37:35Z,  4999999.761, 0.389744
2019-05-24T04:37:36Z,  4999999.732, 0.391245
2019-05-24T04:37:37Z,  4999999.705, 0.391531
2019-05-24T04:37:38Z,  4999999.803, 0.384589
2019-05-24T04:37:39Z,  4999999.847, 0.405185
2019-05-24T04:37:40Z,  4999999.841, 0.401138
2019-05-24T04:37:41Z,  4999999.827, 0.401461
2019-05-24T04:37:42Z,  4999999.807, 0.400732
2019-05-24T04:37:43Z,  4999999.775, 0.396875
2019-05-24T04:37:44Z,  4999999.706, 0.397952
2019-05-24T04:37:45Z,  4999999.658, 0.398179
2019-05-24T04:37:46Z,  4999999.685, 0.409648
2019-05-24T04:37:47Z,  4999999.733, 0.420180
2019-05-24T04:37:48Z,  4999999.721, 0.411724
2019-05-24T04:37:49Z,  4999999.722, 0.403906
2019-05-24T04:37:50Z,  4999999.660, 0.404453
2019-05-24T04:37:51Z,  4999999.780, 0.388902
2019-05-24T04:37:52Z,  4999999.870, 0.399555
2019-05-24T04:37:54Z,  4999999.980, 0.387373
2019-05-24T04:37:55Z,  5000000.066, 0.376205
2019-05-24T04:37:56Z,  4999999.999, 0.392153
2019-05-24T04:37:57Z,  5000000.009, 0.393989
2019-05-24T04:37:58Z,  4999999.874, 0.404248
2019-05-24T04:37:59Z,  4999999.829, 0.409857
2019-05-24T04:38:00Z,  4999999.848, 0.409774
2019-05-24T04:38:01Z,  4999999.933, 0.406224
2019-05-24T04:38:02Z,  5000000.023, 0.414519
2019-05-24T04:38:03Z,  4999999.969, 0.393184
2019-05-24T04:38:04Z,  4999999.907, 0.392189
2019-05-24T04:38:05Z,  4999999.763, 0.388361
2019-05-24T04:38:06Z,  4999999.649, 0.379077
2019-05-24T04:38:07Z,  4999999.653, 0.394863
2019-05-24T04:38:08Z,  4999999.675, 0.389465
2019-05-24T04:38:09Z,  4999999.719, 0.378624
2019-05-24T04:38:10Z,  4999999.736, 0.358077
2019-05-24T04:38:11Z,  4999999.760, 0.359228
2019-05-24T04:38:12Z,  4999999.732, 0.363751
2019-05-24T04:38:13Z,  4999999.705, 0.372703
2019-05-24T04:38:14Z,  4999999.779, 0.395652
2019-05-24T04:38:15Z,  4999999.845, 0.390126
2019-05-24T04:38:16Z,  4999999.914, 0.383907
2019-05-24T04:38:17Z,  4999999.985, 0.393701
2019-05-24T04:38:18Z,  4999999.923, 0.389362
2019-05-24T04:38:19Z,  4999999.918, 0.341636
2019-05-24T04:38:20Z,  4999999.731, 0.317005
2019-05-24T04:38:21Z,  4999999.712, 0.294827
2019-05-24T04:38:22Z,  4999999.703, 0.306998
2019-05-24T04:38:23Z,  4999999.583, 0.364105
2019-05-24T04:38:24Z,  4999999.635, 0.395931
2019-05-24T04:38:25Z,  4999999.602, 0.414058
2019-05-24T04:38:26Z,  4999999.548, 0.404166
2019-05-24T04:38:27Z,  4999999.570, 0.400774
2019-05-24T04:38:28Z,  4999999.592, 0.391437
2019-05-24T04:38:29Z,  4999999.635, 0.391015
2019-05-24T04:38:30Z,  4999999.702, 0.400968
2019-05-24T04:38:31Z,  4999999.735, 0.402910
2019-05-24T04:38:32Z,  4999999.787, 0.411777
2019-05-24T04:38:33Z,  4999999.804, 0.415782
2019-05-24T04:38:34Z,  4999999.901, 0.410244
2019-05-24T04:38:36Z,  4999999.932, 0.412237
2019-05-24T04:38:37Z,  4999999.953, 0.413907
2019-05-24T04:38:38Z,  4999999.976, 0.409852
2019-05-24T04:38:39Z,  4999999.935, 0.411935
2019-05-24T04:38:40Z,  4999999.932, 0.402646
2019-05-24T04:38:41Z,  4999999.988, 0.382450
2019-05-24T04:38:42Z,  4999999.983, 0.383479
2019-05-24T04:38:43Z,  4999999.971, 0.386294
2019-05-24T04:38:44Z,  4999999.793, 0.362406
2019-05-24T04:38:45Z,  4999999.750, 0.356824
2019-05-24T04:38:46Z,  4999999.757, 0.359126
2019-05-24T04:38:47Z,  4999999.792, 0.359683
2019-05-24T04:38:48Z,  4999999.959, 0.397710
2019-05-24T04:38:49Z,  4999999.901, 0.420493
2019-05-24T04:38:50Z,  4999999.884, 0.416809
2019-05-24T04:38:51Z,  4999999.880, 0.399805
2019-05-24T04:38:52Z,  4999999.863, 0.397251
2019-05-24T04:38:53Z,  4999999.894, 0.390265
2019-05-24T04:38:54Z,  4999999.922, 0.386228
2019-05-24T04:38:55Z,  4999999.877, 0.402132
2019-05-24T04:38:56Z,  4999999.826, 0.398642
2019-05-24T04:38:57Z,  4999999.790, 0.403573
2019-05-24T04:38:58Z,  4999999.765, 0.411138
2019-05-24T04:38:59Z,  4999999.777, 0.414145
2019-05-24T04:39:00Z,  4999999.822, 0.414685
2019-05-24T04:39:01Z,  4999999.776, 0.404289
2019-05-24T04:39:02Z,  4999999.520, 0.380695
2019-05-24T04:39:03Z,  4999999.507, 0.381018
2019-05-24T04:39:04Z,  4999999.536, 0.382111
2019-05-24T04:39:05Z,  4999999.675, 0.378331
2019-05-24T04:39:06Z,  4999999.895, 0.397874
2019-05-24T04:39:07Z,  4999999.872, 0.395125
2019-05-24T04:39:08Z,  4999999.910, 0.376341
2019-05-24T04:39:09Z,  4999999.857, 0.383408
2019-05-24T04:39:10Z,  4999999.920, 0.377293
2019-05-24T04:39:11Z,  4999999.973, 0.371966
2019-05-24T04:39:12Z,  4999999.927, 0.393972
2019-05-24T04:39:13Z,  4999999.918, 0.401451
2019-05-24T04:39:14Z,  4999999.904, 0.412682
2019-05-24T04:39:15Z,  4999999.921, 0.417896
2019-05-24T04:39:16Z,  4999999.935, 0.419116
2019-05-24T04:39:17Z,  4999999.944, 0.420073
2019-05-24T04:39:19Z,  4999999.936, 0.419878
2019-05-24T04:39:20Z,  4999999.952, 0.418507
2019-05-24T04:39:21Z,  4999999.985, 0.416957
2019-05-24T04:39:22Z,  4999999.976, 0.417349
2019-05-24T04:39:23Z,  4999999.993, 0.415939
2019-05-24T04:39:24Z,  4999999.978, 0.414869
2019-05-24T04:39:25Z,  4999999.927, 0.416478
2019-05-24T04:39:26Z,  4999999.930, 0.407441
2019-05-24T04:39:27Z,  4999999.913, 0.399738
2019-05-24T04:39:28Z,  4999999.879, 0.398454
2019-05-24T04:39:29Z,  4999999.886, 0.388001
2019-05-24T04:39:30Z,  4999999.688, 0.360522
2019-05-24T04:39:31Z,  4999999.600, 0.294137
2019-05-24T04:39:32Z,  4999999.539, 0.240253
2019-05-24T04:39:33Z,  4999999.506, 0.224146
2019-05-24T04:39:34Z,  4999999.428, 0.222984
2019-05-24T04:39:35Z,  4999999.460, 0.270306
2019-05-24T04:39:36Z,  4999999.558, 0.319031
2019-05-24T04:39:37Z,  4999999.617, 0.342832
2019-05-24T04:39:38Z,  4999999.900, 0.377695
2019-05-24T04:39:39Z,  4999999.948, 0.397004
2019-05-24T04:39:40Z,  4999999.970, 0.390154
2019-05-24T04:39:41Z,  4999999.988, 0.386945
2019-05-24T04:39:42Z,  4999999.971, 0.388685
2019-05-24T04:39:43Z,  4999999.931, 0.391713
2019-05-24T04:39:44Z,  4999999.956, 0.396130
2019-05-24T04:39:45Z,  4999999.980, 0.397403
2019-05-24T04:39:46Z,  5000000.006, 0.384844
2019-05-24T04:39:47Z,  5000000.031, 0.381615
2019-05-24T04:39:48Z,  4999999.999, 0.382082
2019-05-24T04:39:49Z,  4999999.830, 0.345377
2019-05-24T04:39:50Z,  4999999.768, 0.355888
2019-05-24T04:39:51Z,  4999999.821, 0.340017
2019-05-24T04:39:52Z,  4999999.819, 0.347007
2019-05-24T04:39:53Z,  4999999.998, 0.388736
2019-05-24T04:39:54Z,  5000000.056, 0.392855
2019-05-24T04:39:55Z,  5000000.009, 0.413451
2019-05-24T04:39:56Z,  4999999.993, 0.417096
2019-05-24T04:39:57Z,  4999999.990, 0.417388
2019-05-24T04:39:58Z,  4999999.913, 0.416297
2019-05-24T04:39:59Z,  4999999.690, 0.391122
2019-05-24T04:40:00Z,  4999999.710, 0.373913
2019-05-24T04:40:02Z,  4999999.707, 0.374819
2019-05-24T04:40:03Z,  4999999.792, 0.372688
2019-05-24T04:40:04Z,  4999999.768, 0.365628
2019-05-24T04:40:05Z,  4999999.810, 0.334111
2019-05-24T04:40:06Z,  4999999.846, 0.317130
2019-05-24T04:40:07Z,  4999999.813, 0.312448
2019-05-24T04:40:08Z,  5000000.061, 0.342827
2019-05-24T04:40:09Z,  5000000.035, 0.370605
2019-05-24T04:40:10Z,  5000000.011, 0.376946
2019-05-24T04:40:11Z,  5000000.008, 0.374032
2019-05-24T04:40:12Z,  4999999.997, 0.364492
2019-05-24T04:40:13Z,  4999999.992, 0.371077
2019-05-24T04:40:14Z,  4999999.985, 0.385521
2019-05-24T04:40:15Z,  5000000.043, 0.389171
2019-05-24T04:40:16Z,  5000000.043, 0.399224
2019-05-24T04:40:17Z,  5000000.007, 0.406076
2019-05-24T04:40:18Z,  5000000.001, 0.402798
2019-05-24T04:40:19Z,  5000000.005, 0.406769
2019-05-24T04:40:20Z,  5000000.013, 0.407130
2019-05-24T04:40:21Z,  5000000.031, 0.401734
2019-05-24T04:40:22Z,  5000000.042, 0.397625
2019-05-24T04:40:23Z,  5000000.001, 0.399323
2019-05-24T04:40:24Z,  5000000.008, 0.396403
2019-05-24T04:40:25Z,  4999999.983, 0.403937
2019-05-24T04:40:26Z,  5000000.001, 0.402539
2019-05-24T04:40:27Z,  5000000.019, 0.401975
2019-05-24T04:40:28Z,  5000000.003, 0.406648
2019-05-24T04:40:29Z,  5000000.003, 0.407442
2019-05-24T04:40:30Z,  4999999.974, 0.413065
2019-05-24T04:40:31Z,  4999999.956, 0.415892
2019-05-24T04:40:32Z,  4999999.947, 0.415525
2019-05-24T04:40:33Z,  4999999.955, 0.410029
2019-05-24T04:40:34Z,  4999999.921, 0.404915
2019-05-24T04:40:35Z,  4999999.974, 0.388506
2019-05-24T04:40:36Z,  4999999.992, 0.387115
2019-05-24T04:40:37Z,  5000000.000, 0.371164
2019-05-24T04:40:38Z,  5000000.072, 0.353417
2019-05-24T04:40:39Z,  4999999.991, 0.358181
2019-05-24T04:40:40Z,  5000000.063, 0.303168
2019-05-24T04:40:41Z,  5000000.024, 0.320977
2019-05-24T04:40:42Z,  5000000.004, 0.338834
2019-05-24T04:40:44Z,  4999999.798, 0.337245
2019-05-24T04:40:45Z,  4999999.726, 0.391801
2019-05-24T04:40:46Z,  4999999.697, 0.400072
2019-05-24T04:40:47Z,  4999999.685, 0.402336
2019-05-24T04:40:48Z,  4999999.854, 0.417397
2019-05-24T04:40:49Z,  4999999.857, 0.407842
2019-05-24T04:40:50Z,  4999999.647, 0.386645
2019-05-24T04:40:51Z,  4999999.654, 0.370436
2019-05-24T04:40:52Z,  4999999.546, 0.366121
2019-05-24T04:40:53Z,  4999999.555, 0.348682
2019-05-24T04:40:54Z,  4999999.610, 0.340264
2019-05-24T04:40:55Z,  4999999.640, 0.354571
2019-05-24T04:40:56Z,  4999999.740, 0.360480
